Episode,Reward,Loss,Duration_s,Epsilon
497,42.34660621,0.000238497,53.7,0.083
498,41.78774752,0.000229098,53.97,0.082
499,29.88026447,0.000327991,54.1,0.082
500,34.25037408,0.000294344,53.81,0.082
501,42.12826399,0.000256003,53.91,0.081
502,27.89322449,0.00107356,54.2,0.081
503,40.60469497,0.000189146,53.82,0.08
504,40.40142244,0.000294577,53.83,0.08
505,34.98233824,0.000644638,53.83,0.08
506,42.19656589,0.000393532,53.76,0.079
507,39.15656065,0.000318214,54.05,0.079
508,39.12316316,0.000285571,53.85,0.078
509,35.02510654,0.000358874,54.13,0.078
510,43.28762803,0.00040151,53.76,0.078
511,43.66863065,0.000352207,53.74,0.077
512,25.24218614,0.000250327,54.72,0.077
513,44.81873749,0.000514954,53.84,0.076
514,39.9225704,0.000171705,54.01,0.076
515,36.75762815,0.002431762,54.33,0.076
516,42.23295042,0.000260369,53.77,0.075
517,40.57944656,0.000426618,54.74,0.075
518,29.95824209,0.000182056,53.82,0.075
519,28.586205,0.000221267,54.23,0.074
520,31.23377246,0.000256477,54.74,0.074
521,45.87213157,0.000325265,54.71,0.073
522,36.26477449,0.000299976,54.09,0.073
523,45.54678457,0.000388126,53.87,0.073
524,46.06435215,0.019132443,53.58,0.072
525,41.51587907,0.000502705,53.53,0.072
526,23.30558116,0.000229648,54.37,0.072
527,45.2391782,0.000105325,53.66,0.071
528,32.91422059,0.000240093,54.39,0.071
529,40.28281975,0.000445576,54.04,0.071
530,23.79009942,0.000225095,54.1,0.07
531,24.76845995,0.002740835,54.24,0.07
532,41.65824092,0.000613088,53.44,0.069
533,39.21069671,0.01417084,53.49,0.069
534,32.5215603,0.00024413,58.9,0.069
535,27.05522916,0.000210453,53.92,0.068
536,41.24623007,0.000276049,53.68,0.068
537,32.30355478,0.000231486,53.96,0.068
538,29.70879482,0.001044531,53.94,0.067
539,34.02006222,0.00127922,53.65,0.067
540,20.8869199,0.000324828,53.92,0.067
541,42.98900014,0.006488996,53.66,0.066
542,31.6628523,0.000198982,53.72,0.066
543,27.92751201,0.000123572,54.13,0.066
544,30.92883379,0.000477488,53.64,0.065
545,41.87640096,0.000593396,54.24,0.065
546,45.2855781,0.000154198,54.26,0.065
547,34.0448818,0.000573012,54.11,0.064
548,25.85001648,0.000551809,54.45,0.064
549,41.95661599,0.000322063,53.63,0.064
550,36.73605902,0.000670051,53.73,0.063
551,38.34683637,0.000337818,53.92,0.063
552,43.00626722,0.000258373,53.65,0.063
553,23.64360417,0.000531521,54.03,0.063
554,24.30398684,0.000251453,54.85,0.062
555,30.54045143,0.000379375,53.67,0.062
556,45.7187887,0.030683674,53.66,0.062
557,28.33431165,0.013966816,53.81,0.061
558,28.84407802,0.000830378,54.14,0.061
559,39.93160627,0.000468853,53.75,0.061
560,41.04827471,0.00028835,53.73,0.06
561,42.0421105,0.001099611,53.88,0.06
562,41.57625026,0.000808879,53.96,0.06
563,40.09354,0.001070057,54.12,0.059
564,19.80087265,0.00028496,54.02,0.059
565,40.47872136,0.014498202,53.64,0.059
566,26.87623319,0.000175888,54.01,0.059
567,27.15986173,0.001349914,54,0.058
568,30.3939856,0.00172708,53.88,0.058
569,44.14320831,0.000351166,53.47,0.058
570,33.40200637,0.000662781,54.16,0.057
571,22.67399431,0.000422084,54.55,0.057
572,41.75720904,0.000292209,53.53,0.057
573,39.93254073,0.000282968,54.12,0.057
574,27.5068379,0.013988162,53.63,0.056
575,31.69060889,0.000128853,53.97,0.056
576,24.51631348,0.001675641,54,0.056
577,22.65704775,0.000381364,54.36,0.055
578,36.89038668,0.000238747,53.46,0.055
579,36.03415654,0.000554052,54.17,0.055
580,37.55647059,0.00026707,53.44,0.055
581,44.50898407,0.000390099,54.13,0.054
582,43.94151598,0.000353216,53.87,0.054
583,25.20960361,0.000553795,54.24,0.054
584,37.31510236,0.00030446,53.58,0.054
585,43.59920034,0.001678334,53.75,0.053
586,32.00010419,0.000714464,54.14,0.053
587,39.57593829,0.00016416,53.68,0.053
588,27.20622719,0.000666378,53.79,0.052
589,28.62641449,0.000431636,53.42,0.052
590,40.20245373,0.010249054,53.57,0.052
591,39.43647312,0.000640095,53.54,0.052
592,35.27807298,0.001600352,53.62,0.051
593,21.65853906,0.000357174,54.22,0.051
594,22.91224277,0.000115037,53.75,0.051
595,36.66371465,0.000262897,53.79,0.051
596,25.88383191,0.000719286,54.19,0.05
597,37.73663176,0.000504245,53.37,0.05
598,34.54595989,0.000560782,53.84,0.05
599,33.09713952,0.000288387,53.48,0.05
600,32.16857002,0.000343338,58.45,0.05
601,41.31543877,0.00065136,53.65,0.05
602,41.34326187,0.000519332,53.85,0.05
603,35.8839826,0.000220413,53.62,0.05
604,34.55332786,0.000633899,53.6,0.05
605,44.39224559,0.00028774,53.63,0.05
606,38.75095447,0.000353237,54.2,0.05
607,36.29648554,0.001771262,53.61,0.05
608,42.87902098,0.001140881,53.9,0.05
609,18.94300758,0.00025898,54.03,0.05
610,22.29286248,0.00033123,53.78,0.05
611,-9.821363107,0.000477893,54.02,0.05
612,46.31566863,0.001815789,53.97,0.05
613,43.45711956,0.000431591,53.36,0.05
614,22.35281133,0.001296307,53.84,0.05
615,28.94069453,0.000107592,54.21,0.05
616,37.28889065,0.000383263,53.61,0.05
617,37.60364602,0.000705829,53.5,0.05
618,32.53404558,0.000453008,53.64,0.05
619,29.53145735,0.000581146,53.8,0.05
620,19.31828512,0.009725085,54.17,0.05
621,42.00426438,0.004413052,53.58,0.05
622,40.00723641,0.000270497,53.9,0.05
623,42.32346866,0.000531916,53.23,0.05
624,34.13095701,0.000907617,53.16,0.05
625,33.39250606,0.000146959,47.27,0.05
626,31.43563019,0.001235202,48.78,0.05
627,23.25386028,0.000205576,48.9,0.05
628,20.31976967,0.000336377,48.94,0.05
629,43.2666911,0.000748233,59.66,0.05
630,28.18925061,0.000296972,140.82,0.05
631,40.07372796,0.000143873,81.13,0.05
632,36.26232459,0.000811249,147.11,0.05
633,28.59712186,0.000344251,146.92,0.05
634,42.46088095,0.000747003,146.15,0.05
635,35.40508082,0.000220085,143.62,0.05
636,42.2328327,0.000734501,108.83,0.05
637,28.49178763,0.001656973,146.73,0.05
638,37.72814391,0.000424774,146.38,0.05
639,45.35211291,0.000287472,146.14,0.05
640,45.52974147,0.018930979,148.26,0.05
641,46.82572196,0.000693777,118.45,0.05
642,32.69004026,0.000232445,79.87,0.05
643,42.32344217,0.000161821,96.12,0.05
644,25.2222131,0.009643113,78.63,0.05
645,33.29784088,0.000339162,112.01,0.05
646,43.80503226,0.016455285,60.34,0.05
647,21.16376086,0.00070247,108.26,0.05
648,42.47308899,0.00069934,58.59,0.05
649,34.44656707,0.027775548,48.08,0.05
650,27.7514507,0.000297594,49.6,0.05
651,37.54989199,0.00349435,62.56,0.05
652,36.73264345,0.000198745,52.31,0.05
653,28.90645705,0.000199809,65.24,0.05
654,22.69598638,0.00015966,128.39,0.05
655,19.49904965,0.00096287,87.11,0.05
656,33.70815409,0.000603837,49.78,0.05
657,35.62909515,0.001619958,106.68,0.05
658,24.84743501,0.000562608,74.06,0.05
659,39.25778884,0.000198823,76.2,0.05
660,37.66472534,0.000256304,93.79,0.05
661,35.25561736,0.000273471,57.37,0.05
662,27.94075752,0.000312209,84.58,0.05
663,34.396726,0.000415055,86.01,0.05
664,35.92043394,0.000456712,85.32,0.05
665,28.39600551,0.000301148,85.82,0.05
666,45.55973753,0.000494856,81.87,0.05
667,37.6355057,0.02489638,85.92,0.05
668,42.15936404,0.000185208,79.3,0.05
669,24.9514766,0.000783487,80.17,0.05
670,16.68603753,0.000318634,63.24,0.05
671,26.45724347,0.00017655,48.38,0.05
672,30.99962357,0.000276899,46.25,0.05
673,26.08475666,0.000790933,46.73,0.05
674,39.77090897,0.000602373,46.83,0.05
675,45.01308128,0.000656549,46.29,0.05
676,44.84964299,0.000601487,51.69,0.05
677,31.65555703,0.000464157,53.5,0.05
678,42.19520467,0.00128704,53.18,0.05
679,44.00939435,0.029614881,53.52,0.05
680,18.44771962,0.000540105,53.72,0.05
681,27.73767335,0.015365287,54.01,0.05
682,29.10596584,0.000223807,53.76,0.05
683,28.68813014,0.000303435,53.51,0.05
684,39.27299716,0.023358231,53.79,0.05
685,31.71680205,0.001177048,54.28,0.05
686,30.78388341,0.001774376,53.89,0.05
687,32.79912381,0.000454225,53.84,0.05
688,36.24516817,0.001036627,53.82,0.05
689,38.96072261,0.000319066,53.8,0.05
690,39.54963681,0.00143888,54.3,0.05
691,30.43274205,0.000134362,54.21,0.05
692,38.1772533,0.000847549,53.44,0.05
693,26.92968261,0.000526088,54.13,0.05
694,21.45920923,0.000255827,54.01,0.05
695,30.85169969,0.000475486,53.71,0.05
696,33.45263798,0.000537407,54.47,0.05
697,24.09569618,0.000506156,54.16,0.05
698,43.53189706,0.000451647,53.66,0.05
699,40.62295743,0.00067017,54.05,0.05
700,24.31597178,0.011448611,57.13,0.05
701,23.6983424,0.000860602,56.31,0.05
702,26.62486461,0.000478653,54.88,0.05
703,34.26891261,0.000969338,54.28,0.05
704,38.05520149,0.000262572,53.66,0.05
705,25.74966536,0.001032906,54.09,0.05
706,41.5645823,0.000274495,53.53,0.05
707,42.87040333,0.000586659,54.01,0.05
708,33.66033911,0.000352942,53.93,0.05
709,36.33869758,0.000625257,53.47,0.05
710,42.24586718,0.000185791,53.17,0.05
711,38.91242936,0.000973006,53.94,0.05
712,31.27860628,0.002279814,54.78,0.05
713,44.37395399,0.000302418,53.6,0.05
714,28.97701314,0.000674292,53.94,0.05
715,29.69519348,0.000401177,53.84,0.05
716,23.20423348,0.000951714,54.49,0.05
717,28.7328583,0.00042151,54.15,0.05
718,44.39867468,9.96E-05,54.31,0.05
719,25.00411133,0.001012878,53.9,0.05
720,37.47152557,0.001354511,53.65,0.05
721,41.71451196,0.000314705,53.53,0.05
722,33.55660186,0.001629862,53.7,0.05
723,33.70712339,0.000219435,53.75,0.05
724,39.69162899,0.000359769,53.58,0.05
725,33.50637788,0.000237254,54.01,0.05
726,44.07856066,0.014931381,53.49,0.05
727,40.18911287,0.000467255,54.08,0.05
728,45.03331332,0.00039389,53.66,0.05
729,26.03865785,0.027109059,53.87,0.05
730,40.8545325,0.000333785,53.84,0.05
731,28.22588884,0.000318725,53.77,0.05
732,36.35255939,0.000385117,54.21,0.05
733,27.76639884,0.000230401,54.06,0.05
734,26.35203433,0.000280299,54.35,0.05
735,42.14735702,0.000254644,54.1,0.05
736,26.03477814,0.000798165,54.02,0.05
737,41.07207742,0.008134337,53.77,0.05
738,40.01318929,0.000386343,53.81,0.05
739,32.27331444,0.000496911,57.83,0.05
740,29.82375062,0.000351545,54.12,0.05
741,41.34260731,0.000437722,53.96,0.05
742,29.44545837,0.001002062,54.02,0.05
743,21.82419533,0.000204479,54.02,0.05
744,24.56003361,0.000484769,53.77,0.05
745,25.25494337,0.000637194,54.4,0.05
746,20.50198959,0.00041134,53.93,0.05
747,43.28651227,0.000375299,53.81,0.05
748,38.91910127,0.000464737,54.14,0.05
749,35.31042005,0.000213186,54.37,0.05
750,38.80646,0.000497113,53.6,0.05
751,39.02429746,0.000561982,53.93,0.05
752,38.73400879,0.000306308,54.06,0.05
753,38.52411028,0.000561856,53.8,0.05
754,27.62611576,0.002680041,53.61,0.05
755,32.09732406,0.024699757,53.76,0.05
756,39.3847028,0.001315823,53.46,0.05
757,25.58282181,0.000204558,54.23,0.05
758,36.56543318,0.000560836,53.78,0.05
759,33.62436015,0.000501626,53.68,0.05
760,30.41516123,0.002770252,53.74,0.05
761,26.99988963,0.000237311,54.67,0.05
762,32.65544489,0.003060236,54.35,0.05
763,29.54890808,0.000409935,54,0.05
764,29.25549993,0.000651418,54.05,0.05
765,33.19850575,0.001697694,53.67,0.05
766,26.95640349,0.001918302,54.52,0.05
767,32.88540475,0.0007966,54.14,0.05
768,26.61204175,0.000815617,55.41,0.05
769,36.96545349,0.000772361,53.59,0.05
770,26.543022,0.000481364,59.13,0.05
771,31.48675537,0.000359426,54.32,0.05
772,28.57066116,0.000249998,54.37,0.05
773,43.30670899,0.000506855,53.73,0.05
774,35.21378735,0.000424423,54.52,0.05
775,34.50915507,0.000595994,53.69,0.05
776,42.784661,0.000600857,53.84,0.05
777,37.16758111,0.00039859,53.82,0.05
778,41.23758653,0.029150454,53.89,0.05
779,41.58082751,0.00201579,53.6,0.05
780,24.3989328,0.00018138,54.06,0.05
781,36.405605,0.000230989,53.9,0.05
782,35.5832368,0.001641142,54.41,0.05
783,42.03068741,0.000423982,54.03,0.05
784,38.7224359,0.000684436,53.48,0.05
785,10.923275,0.000281933,54.69,0.05
786,43.14282393,0.021445541,53.67,0.05
787,29.82788108,0.000272558,55.09,0.05
788,20.65824386,0.000532298,53.98,0.05
789,27.61372907,0.000381688,54.05,0.05
790,36.80359333,0.000924228,53.99,0.05
791,37.69220968,0.023798842,54.14,0.05
792,37.63672388,0.002961258,53.56,0.05
793,31.08538297,0.000640856,54.12,0.05
794,35.20005533,0.000485179,53.9,0.05
795,37.35511555,0.000261158,54.37,0.05
796,33.70149632,0.00065098,53.92,0.05
797,26.32190995,0.000516699,53.84,0.05
798,34.17443638,0.002197262,53.55,0.05
799,34.82660286,0.00056807,53.69,0.05
800,35.55243902,0.000460568,53.9,0.05
801,37.79392409,0.028133342,53.84,0.05
802,34.93740964,0.000451603,53.87,0.05
803,42.17368175,0.000328883,54.27,0.05
804,20.43351875,0.000412589,54.19,0.05
805,18.8821799,0.000941055,54.47,0.05
806,13.0024711,0.000633365,53.98,0.05
807,28.26429269,0.000396177,54.2,0.05
808,35.76704457,0.001176306,54.16,0.05
809,42.14832327,0.000876976,54.11,0.05
810,27.65075993,0.000230832,54.53,0.05
811,37.93318588,0.000492424,53.55,0.05
812,44.37387747,0.000345582,53.66,0.05
813,29.79593576,0.000723263,54.29,0.05
814,32.22278319,0.000552164,54.45,0.05
815,36.6348423,0.014628502,54.45,0.05
816,36.37170393,0.000851391,54.08,0.05
817,17.6138674,0.00042831,54.21,0.05
818,23.25944821,0.000814936,54.77,0.05
819,33.59053619,0.00048422,53.87,0.05
820,29.25194397,0.000963784,54.07,0.05
821,45.6928669,0.000826953,53.87,0.05
822,31.66856561,0.000343622,54.12,0.05
823,34.86022168,0.000864461,53.85,0.05
824,42.39353412,0.000634151,53.82,0.05
825,43.26410139,0.000725378,53.78,0.05
826,34.09854872,0.000442817,53.97,0.05
827,33.64848867,0.00048763,53.69,0.05
828,34.48049493,0.000682838,53.65,0.05
829,37.21061754,0.000567534,54.25,0.05
830,43.96843994,0.000534306,53.42,0.05
831,12.11043065,0.000476593,54.17,0.05
832,15.87556539,0.002823136,54.56,0.05
833,38.72555597,0.000404732,54.16,0.05
834,41.94550752,0.000769759,53.98,0.05
835,43.5592572,0.000846832,54.06,0.05
836,25.82291505,0.005349139,54.05,0.05
837,31.392162,0.002452933,59.08,0.05
838,34.24878741,0.00027645,53.97,0.05
839,21.25189365,0.001418055,54.31,0.05
840,33.47600039,0.000323085,54.18,0.05
841,26.90727702,0.000449805,54.21,0.05
842,42.19924301,0.00098666,53.79,0.05
843,40.43105855,0.000963028,53.47,0.05
844,41.91701867,0.000522094,53.68,0.05
845,37.73506157,0.000712565,53.92,0.05
846,39.97865043,0.033458266,53.39,0.05
847,25.66045213,0.000896195,54.06,0.05
848,29.19735172,0.000834811,54.73,0.05
849,23.64178057,0.000295913,54.58,0.05
850,10.45795219,0.000133448,54.53,0.05
851,42.81162676,0.000407269,54.39,0.05
852,31.04265204,0.000572982,53.75,0.05
853,40.88241447,0.000891917,53.68,0.05
854,42.3804599,0.00082113,53.51,0.05
855,26.7733421,0.006396187,53.34,0.05
856,38.56074939,0.000476365,53.71,0.05
857,29.62423095,0.000849501,53.93,0.05
858,29.6591536,0.000453258,54.08,0.05
859,34.38414918,0.000422939,53.99,0.05
860,41.87000836,0.002005046,53.73,0.05
861,34.27443638,0.001462973,53.62,0.05
862,24.23482818,0.00032061,54.13,0.05
863,39.57181135,0.03128596,53.73,0.05
864,12.13346813,0.000492236,54.3,0.05
865,41.22819424,0.002766632,53.8,0.05
866,45.04054178,0.001404109,53.55,0.05
867,34.06429269,0.002433382,53.76,0.05
868,27.20199518,0.000340408,54.11,0.05
869,27.5501763,0.000769396,54.18,0.05
870,40.21645064,0.000445864,53.33,0.05
871,27.46439659,0.000507847,54.19,0.05
872,24.25092887,0.001285354,53.8,0.05
873,30.00051241,0.001077546,53.87,0.05
874,32.08103706,0.000825376,53.89,0.05
875,29.35107691,0.000797787,53.84,0.05
876,41.7874173,0.015299904,53.94,0.05
877,42.67478809,0.001251218,53.75,0.05
878,36.37385922,0.000221877,53.53,0.05
879,39.72451761,0.000471965,53.61,0.05
880,24.51072879,0.000414047,53.86,0.05
881,35.27213039,0.001142378,53.85,0.05
882,34.16806527,0.001427913,54.52,0.05
883,43.44213051,0.001512944,58.58,0.05
884,23.94541511,0.000316949,54.26,0.05
885,35.17907749,0.000473104,54.04,0.05
886,28.16037414,0.00079956,54.23,0.05
887,32.06005304,0.000987998,53.97,0.05
888,39.40859969,0.003446491,53.57,0.05
889,38.57499588,0.005316619,53.64,0.05
890,37.42344629,0.000860754,53.6,0.05
891,34.60945145,0.000328069,54.13,0.05
892,40.27948394,0.002264023,53.28,0.05
893,37.1544601,0.001905081,53.92,0.05
894,29.04148036,0.000907969,54.27,0.05
895,42.76596207,0.001653816,53.7,0.05
896,33.59059064,0.000654856,54.16,0.05
897,43.1398051,0.000490199,53.76,0.05
898,46.62292976,0.001081848,53.75,0.05
899,40.72490552,0.000479839,56.82,0.05
900,37.04455746,0.000409341,53.46,0.05
901,39.6372048,0.00054054,54.1,0.05
902,38.47498146,0.000313778,53.56,0.05
903,42.20731617,0.000668426,58.5,0.05
904,-1.805777472,0.000321033,53.92,0.05
905,29.45206111,0.001461156,55.17,0.05
906,41.06894822,0.000420773,53.46,0.05
907,33.08202008,0.000872567,54.11,0.05
908,44.7476531,0.000261482,53.53,0.05
909,41.6525744,0.002351923,53.62,0.05
910,32.85088472,0.000551855,53.95,0.05
911,34.54375603,0.000486452,53.61,0.05
912,40.45856349,0.000704334,53.89,0.05
913,44.30185332,0.000764744,53.33,0.05
914,36.27366703,0.001168826,53.34,0.05
915,27.85024634,0.002032265,53.63,0.05
916,30.76153993,0.002041919,54.25,0.05
917,35.48456094,0.006946295,53.6,0.05
918,40.11254621,0.000912321,53.94,0.05
919,41.56120529,0.001201206,53.89,0.05
920,36.18943014,0.000667958,53.51,0.05
921,43.04754686,0.001136832,53.72,0.05
922,26.82134074,0.000908457,54.2,0.05
923,35.04237892,0.000464734,53.7,0.05
924,34.57214805,0.000284581,53.48,0.05
925,24.29180029,0.000720414,53.5,0.05
926,31.09083787,0.000413818,53.57,0.05
927,41.93210985,0.000572016,53.26,0.05
928,25.28256811,0.001090116,54.04,0.05
929,44.88457359,0.003499413,53.03,0.05
930,23.27649632,0.002378418,53.99,0.05
931,34.09619888,0.002197933,53.6,0.05
932,35.55633638,0.000727274,53.65,0.05
933,42.78250924,0.000610643,54.34,0.05
934,27.31770944,0.001420226,53.99,0.05
935,35.85317864,0.002352863,54.14,0.05
936,30.82696193,0.000653769,53.73,0.05
937,43.06147195,0.000241237,53.39,0.05
938,28.85095447,0.001081176,53.52,0.05
939,37.70210143,0.00072372,54.11,0.05
940,42.96682207,0.000299548,53.19,0.05
941,23.24572767,0.001527248,53.9,0.05
942,40.03488527,0.000696596,54.24,0.05
943,41.98458742,0.000482056,53.35,0.05
944,37.59050941,0.008735473,53.29,0.05
945,27.91934232,0.001137244,53.41,0.05
946,33.54697323,0.00038525,53.61,0.05
947,37.41820154,0.046217546,53.73,0.05
948,42.88943897,0.001805336,53.67,0.05
949,40.23662028,0.025255878,53.89,0.05
950,39.70497428,0.000486098,53.47,0.05
951,41.14188947,0.00197094,54.25,0.05
952,44.10281398,0.000513552,53.89,0.05
953,29.8861529,0.00038044,54.2,0.05
954,39.15808346,0.000369613,45.42,0.05
955,41.5991191,0.000680295,64.26,0.05
956,40.86589673,0.001021409,42.27,0.05
957,35.97754556,0.008480544,37.31,0.05
958,37.86146047,0.00159151,37.88,0.05
959,40.8724824,0.001164514,37.76,0.05
960,22.1736482,0.000985753,37.11,0.05
961,26.38388047,0.001180021,36.74,0.05
962,33.17327029,0.07585793,37.4,0.05
963,26.63356202,0.000485441,37.52,0.05
964,31.17157207,0.000562958,36.59,0.05
965,25.47301482,0.000515071,36.87,0.05
966,45.60553584,0.0002609,36.94,0.05
967,32.12866044,0.000658183,36.52,0.05
968,39.06345241,0.000415815,36.74,0.05
969,32.79343729,0.000157615,36.58,0.05
970,35.68335276,0.000276773,37.08,0.05
971,42.61634851,0.000988735,36.75,0.05
972,42.07919463,0.000766548,37.04,0.05
973,37.17077712,0.000277361,36.7,0.05
974,35.4970418,0.001442399,37.03,0.05
975,32.28342369,0.001001235,36.89,0.05
976,29.90711221,0.002222977,41.12,0.05
977,31.12424066,0.000325677,37.75,0.05
978,2.036680912,0.001923195,37.09,0.05
979,35.94535271,0.000287701,37.24,0.05
980,27.39823968,0.000866666,36.9,0.05
981,27.46275871,0.000883273,37.37,0.05
982,46.07572373,0.000495654,37.03,0.05
983,32.08660969,0.000606991,36.67,0.05
984,42.38638748,0.000507218,36.59,0.05
985,29.5868319,0.000524914,36.7,0.05
986,45.09634839,0.000589223,36.47,0.05
987,23.58554867,0.000344697,36.64,0.05
988,44.40463375,0.001220768,37.02,0.05
989,36.82998046,0.000712315,36.81,0.05
990,30.84308028,0.000582497,37.1,0.05
991,32.04750035,0.000584255,37.06,0.05
992,38.42928351,0.001321092,37.34,0.05
993,32.32047809,0.000355508,36.77,0.05
994,45.00433531,0.004822253,37.16,0.05
995,44.98476608,0.000199221,36.73,0.05
996,45.4617695,0.000871154,36.78,0.05
997,40.50661334,0.00048932,36.5,0.05
998,32.27273846,0.000508681,37.16,0.05
999,27.65891314,0.000528326,37.04,0.05
1000,30.56154965,0.000884531,36.6,0.05
